ID,FacilityName,StreetAddress,City,PostalCode,Type,Phone
0,Miller Toyota of Anaheim,1331 N Euclid Street,Anaheim,92801,UsedOil,(714) 626-8262
0,Holland Service,2203 San Pablo Avenue,Berkeley,94702,UsedOil,(510) 845-7944
0,O’Reilly Auto Parts #5826,1500 W Pico Boulevard,Los Angeles,90015,UsedOil,(213) 234-9946
0,S & H  Garage,7900 San Fernando Road,Sun Valley,91352,UsedOil,(818) 767-7612
0,AutoZone #6163,3150 Case Road, Bldg A,Perris,92570,UsedOil,(951) 436-4155
0,OilStop,23500 Valencia Boulevard,Santa Clarita,91355,UsedOil,(661) 288-2500
0,OilStop,746 E Huntington Drive,Monrovia,91016,UsedOil,(626) 357-6711
0,OilStop,11040 Firestone Boulevard,Norwalk,90650,UsedOil,(562) 343-3182
0,OilStop,2009 El Camino Real,San Mateo,94403,UsedOil,(650) 572-8000
0,OilStop,404 Saratoga Avenue,San Jose,95129,UsedOil,(408) 241-8001
0,OilStop,6111 Redwood Drive,Rohnert Park,94928,UsedOil,(707) 586-4150
0,OilStop,601 E Washington Street,Petaluma,94952,UsedOil,(707) 765-9675
0,OilStop,2190 Cleveland Avenue,Santa Rosa,95401,UsedOil,(707) 579-4479
0,OilStop,5070 Redwood Drive,Rohnert Park,94928,UsedOil,(707) 588-8008
0,OilStop,3045 Bristol Street,Costa Mesa,92626,UsedOil,(714) 434-8350
0,OilStop,1004 Lakeville Street,Petaluma,94952,UsedOil,(707) 766-0272
0,OilStop,400 Las Posas,Camarillo,93010,UsedOil,(805) 384-1189
0,Honda Lancaster,43244 Drivers Way,Lancaster,93534,UsedOil,(661) 945-3521
0,Oil Changers #803,800 N 11th Avenue,Hanford,93230,UsedOil,(925) 734-5816
0,Oil Changers #801,520 E 7th Street,Hanford,93230,UsedOil,(925) 734-5816
0,Oil Changers #802,725 N Lemoore Avenue,Lemoore,93245,UsedOil,(925) 734-5816
0,Oil Changers #804,2700 El Portal Drive,San Pablo,94806,UsedOil,(925) 734-5816
0,O’Reilly Auto Parts #2582,455-A Blossom Hill Road,San Jose,95123,UsedOil,(417) 868-4215
0,Subaru Antelope Valley,43226 Drivers Way,Lancaster,93534,UsedOil,(661) 940-2139
0,BMW of Vista,1715 Hacienda Drive,Vista,92081,UsedOil,(760) 305-5730
0,San Pedro Quick Lube,670 W 7th Street,San Pedro,90731,UsedOil,(310) 832-1469
0,Hillsdale Arco Auto Repair,880 E Hillsdale Boulevard,Foster City,94404,UsedOil,(650) 349-6938
0,Encinitas Ford,1424 Encinitas Boulevard,Encinitas,92024,UsedOil,(760) 944-5461
0,Valley Hi Kia,14644 Valley Center Drive,Victorville,92395,UsedOil,(661) 255-0475
0,1st Stop Car Care,3008 N 2nd Avenue,Chula Vista,91910,UsedOil,(619) 843-5589
0,Penske Toyota,9136 E Firestone Boulevard,Downey,90241,UsedOil,(562) 904-5623
0,City of Elk Grove-Special Waste Collection Center,9255 Disposal Lane,Elk Grove,95624,UsedOil,(916) 627-3229
0,Alexander Hyundai,1601 E Ventura Boulevard,Oxnard,93036,UsedOil,(805) 988-2200
0,Oil Changers #101,640 W Grand Avenue,Oakland,94612,UsedOil,(925) 734-5816
0,Alexander Buick GMC of Simi Valley,2100 First Street,Simi Valley,93065,UsedOil,(805) 981-8819
0,Oil Changers #105,1700 E 14th Street,San Leandro,94577,UsedOil,(925) 734-5816
0,Oil Changers #106,3418 Park Boulevard,Oakland,94610,UsedOil,(925) 734-5816
0,Oil Changers #108,2425 Lincoln Avenue,Alameda,94501,UsedOil,(925) 734-5816
0,Oil Changers #202,2762 El Camino Real,Redwood City,94061,UsedOil,(925) 734-5816
0,Oil Changers #203,780 San Antonio Road,Palo Alto,94303,UsedOil,(925) 734-5816
0,Oil Changers #204,889 El Camino Real,Santa Clara,95050,UsedOil,(925) 734-5816
0,Oil Changers #301,7194 Village Parkway,Dublin,94568,UsedOil,(925) 734-5816
0,Oil Changers #302,26070 Mission Boulevard,Hayward,94544,UsedOil,(925) 734-5816
0,Oil Changers #303,2880 Skyline Boulevard,Pacifica,94044,UsedOil,(925) 734-5816
0,Oil Changers #304,1247 Portola Avenue,Livermore,94550,UsedOil,(925) 734-5816
0,Oil Changers #401,3858 Railroad Avenue,Pittsburg,94565,UsedOil,(925) 734-5816
0,Oil Changers #403,2246 San Pablo Avenue,Berkely,94702,UsedOil,(925) 734-5816
0,Oil Changers #404,3144 Shane Drive,Richmond,94806,UsedOil,(925) 734-5816
0,Oil Changers #405,131 N Wolfe Road,Sunnyvale,94086,UsedOil,(925) 734-5816
0,Oil Changers #503,906 Fletcher Way,El Cajon,92020,UsedOil,(925) 734-5816
0,Oil Changers #504,2448 El Cajon Avenue,San Diego,92104,UsedOil,(925) 734-5816
0,Oil Changers #601,994 W Winton Avenue,Hayward,94545,UsedOil,(925) 734-5816
0,Oil Changers #602,2985 Monterey Road,San Jose,95111,UsedOil,(925) 734-5816
0,Oil Changers #604,12459 Poway Road,Poway,92064,UsedOil,(925) 734-5816
0,Oil Changers #605,4510 W Shaw Avenue,Fresno,93722,UsedOil,(925) 734-5816
0,Oil Changers #607,816 Clovis Avenue,Clovis,93612,UsedOil,(925) 734-5816
0,Oil Changers #611,944 Willow Road,Menlo Park,94025,UsedOil,(925) 734-5816
0,Oil Changers #612,2171 San Ramon Valley Boulevard,San Ramon,94583,UsedOil,(925) 734-5816
0,Oil Changers #618,4088 Thornton Avenue,Fremont,94536,UsedOil,(925) 734-5816
0,Oil Changers #619,1809 Main Street,Ramona,92065,UsedOil,(925) 734-5816
0,Oil Changers #624,794 Admiral Callaghan Lane,Vallejo,94591,UsedOil,(925) 734-5816
0,Oil Changers #625,796 Oak Grove Road,Concord,94518,UsedOil,(925) 734-5816
0,Oil Changers #626,133 Vintage Way,Novato,94945,UsedOil,(925) 734-5816
0,AutoZone #6120,3717 Rosecrans Street,San Diego,92110,UsedOil,(619) 849-5733
0,AutoZone #4796,4869 S Bradley Road,Santa Maria,93455,UsedOil,(805) 348-4415
0,AutoZone #5710,1407 N Dinuba Boulevard,Visalia,93291,UsedOil,(559) 625-9184
0,O’Reilly Auto Parts #3495,610 San Pablo Avenue, Suite L,Pinole,94564,UsedOil,(417) 868-4215
0,Bakersfield Hyundai,5300 Wible Road,Bakersfield,93313,UsedOil,(661) 837-3321
0,Rony's Car Pros,4232 Sepulveda Boulevard,Culver City,90230,UsedOil,(310) 559-6463
0,Oil Changers #805,7608 Broadway,Lemon Grove,91945,UsedOil,(925) 734-5816
0,American Diesel,26670 Madison Avenue,Murrieta,92562,UsedOil,(951) 461-3695
0,Oil Changers #806,1360 B street,Hayward,94541,UsedOil,(925) 734-5816
0,Billingsley Tire Service,301 E Forest Avenue,Coalinga,93210,UsedOil,(559) 935-1635
0,AutoZone #6125,650 Dennery Road,San Diego,92154,UsedOil,(619) 205-3131
0,AutoZone #6055,702 W Arrow Highway,San Dimas,91773,UsedOil,(909) 962-5161
0,Chevrolet of Montebello,310 W Whittier Boulevard,Whittier,90640,UsedOil,(323) 728-9181
0,Alexander Hyundai of Oxnard,1600 Auto Center Drive,Oxnard,93036,UsedOil,(805) 988-2200
0,Synfast Oil Change,40917 Winchester Road,Temecula,92591,UsedOil,(951) 269-2088
0,Hyundai of Moreno Valley,27500 Eucalyptus Avenue,Moreno Valley,92555,UsedOil,(909) 316-0101
0,AutoZone #6758,3801 Alhambra Avenue,Martinez,94553,UsedOil,(925) 608-4315
0,O’Reilly Auto Parts #5908,2017 San Ramon Valley Boulevard,San Ramon,94583,UsedOil,(417) 868-4215
0,Tustin Lexus,45 Auto Center Drive,Tustin,92782,UsedOil,(714) 544-4800
0,Newport Lexus,3901 Macarthur Boulevard,Newport Beach,92660,UsedOil,(714) 544-4800
0,Community Tire & Auto Service,290 N Brea Boulevard,Brea,92821,UsedOil,(562) 244-2910
0,AutoZone #6869,6071 Florin Road,Sacramento,95823,UsedOil,(916) 465-9785
0,Garden Grove Nissan,9222 Trask Avenue,Garden Grove,92844,UsedOil,(714) 576-7567
0,Jiffy Lube #3777,1850 Main Street,Ramona,92065,UsedOil,(972) 812-7935
0,Cervantes Auto,1417 4th Street,Mendota,93640,UsedOil,(559) 630-4843
0,Porsche Carlsbad,6800 Avenida Encinas,Carlsbad,92011,UsedOil,(760) 438-4434
0,Flag City Truck Services, Inc.,6386 W Capitol Avenue,Lodi,95242,UsedOil,(209) 678-0001
0,ATECH Auto Repair,5975 Mission Street,Daly City,94014,UsedOil,(415) 337-5425
0,Pep Boys #1712,868 West San Marcos Boulevard,San Marcos,92609,UsedOil,(215) 687-1703
0,Oil Changers #807,233 E Tulare Avenue,Visalia,93277,UsedOil,(925) 734-5816
0,Oil Changers #808,1630 E Main Street,Visalia,93292,UsedOil,(925) 734-5816
0,Oil Changers #809,1542 Tulare Avenue,Tulare,93274,UsedOil,(925) 734-5816
0,Oil Changers #810,3550 S Demaree Street,Visalia,93274,UsedOil,(925) 734-5816
0,Pep Boys #6458,39165 Cedar Boulevard,Newark,94560,UsedOil,(215) 687-1703
0,AutoZone #6265,29050 S Western Avenue,Rancho Palos Verdes,90275,UsedOil,(424) 210-4001
0,Galpin Mazda,8425 Sepulveda Boulevard,North Hills,91343,UsedOil,(818) 778-2135
0,AutoNation Chrysler Dodge Jeep Ram Valencia,23820 Creekside Road,Valencia,91355,UsedOil,(661) 219-0555
0,AutoZone #3688,2230 South Central Avenue,Compton,90220,UsedOil,(562) 543-6875
0,AutoZone #6485,841 E Badillo Street,Covina,91724,UsedOil,(626) 646-2840
0,Galpin Honda,11151 Laurel Canyon,San Fernando,91340,UsedOil,(818) 778-2135
0,Best Tires In Town, Inc,14660 East Manning Avenue,Parlier,93648,UsedOil,(559) 978-3735
0,AutoZone #6722,1440 West Texas Street,Fairfield,94533,UsedOil,(707) 639-5072
0,AutoZone #6849,302 North Harbor Boulevard,La Habra,90631,UsedOil,(562) 524-0214
0,AutoZone #6842,2033 South Main Street,Lakeport,95453,UsedOil,(707) 900-6098
0,AutoZone #4379,1095 Calimesa Boulevard,Calimesa,92320,UsedOil,(919) 500-6022
0,Tustin Cadillac,50 Auto Center Drive,Tustin,92782,UsedOil,(714) 734-2436
0,Jiffy Lube #1878,40495 Winchester Road,Temecula,92591,UsedOil,(909) 592-8484
0,Riverside Chevrolet,8200 Auto Drive,Riverside,92504,UsedOil,(951) 396-2250
0,Jackson's Auto Supply,231 North Puente Street,Brea,92821,UsedOil,(714) 529-3987
0,Huntington Beach Chrysler Dodge Jeep Ram,16555 Beach Boulevard,Huntington Beach,92647,UsedOil,(714) 794-3348
0,King Harbor Marine Center,831 North Harbor Drive,Redondo Beach,90277,UsedOil,(310) 374-8923
0,Razzari Ford,1300 Auto Center Drive,Merced,95304,UsedOil,(209) 383-3673
0,AutoNation Recon Center,8880 Industrial Avenue Suite 140,Roseville,95678,UsedOil,(916) 774-7802
0,Car Pros Honda El Monte,3464 North Peck Road,El Monte,91731,UsedOil,(626) 258-3400
0,AutoZone #6239,1331 Rocking W Drive,Bishop,93514,UsedOil,(760) 784-2000
0,Kearny Mesa Chrysler Dodge Jeep Ram,8010 Balboa Avenue,San Diego,92111,UsedOil,(858) 560-7100
0,O’Reilly Auto Parts #5962,1750 East Main Street,Quincy,95971,UsedOil,(417) 868-4215
0,O’Reilly Auto Parts #5929,2830 Union Avenue,Bakersfield,93305,UsedOil,(661) 432-2582
0,AutoZone #4277,4201 Norwood Avenue,Sacramento,95838,UsedOil,(916) 713-4416
0,Kia of Valencia,24095 Creekside Road,Valencia,91355,UsedOil,(202) 302-0554
0,AutoZone #5214,1610 S Riverside Avenue,Rialto,92376,UsedOil,(901) 495-7129
0,Spreen Mazda,25140 Redlands Boulevard,Loma Linda,92354,UsedOil,(909) 363-1000
0,Jiffy Lube #3186,635 South State Street,Riverside,92583,UsedOil,(714) 376-2535
0,Jiffy Lube #3187,330 North sanderson Avenue,Hemet,92583,UsedOil,(714) 376-2537
0,Mammoth Disposal Company,59 Commerce Drive,Mammoth Lakes,93546,UsedOil,(760) 934-2201
0,Big O Tires #5303,42098 Washington Street,Bermuda Dunes,92203,UsedOil,(760) 565-3156
0,Big O Tires #5304,210 North Brea Boulevard,Brea,92821,UsedOil,(714) 529-7602
0,Instant Smog Check,1905 Grand Avenue,San Diego,92109,UsedOil,(951) 269-2008
0,Elite Truck Repair & Wash,10399 East Stockton Boulevard,Elk Grove,95624,UsedOil,(916) 286-9800
0,Schmidty's Garage,19300 Beach Boulevard,Huntington Beach,92640,UsedOil,(714) 593-4094
0,Stevens Creek Nissan,4855 Stevens Creek Boulevard,Santa Clara,95051,UsedOil,(408) 984-2001
0,Mazda of Orange,1360 West Katella Avenue,Orange,92867,UsedOil,(714) 516-6248
0,Clayton Auto Service,4746 Clayton Road,Concord,94521,UsedOil,(925) 686-1000
0,Orinda Shell,9 Orinda Way,Orinda,94563,UsedOil,(925) 254-1486
0,SpeeDee Oil Change & Auto Service,1343 Coffee Road,Modesto,95355,UsedOil,(925) 457-4667
0,Garden Grove Kia,13731 Harbor Boulevard,Garden Grove,92843,UsedOil,(888) 992-1833
0,Oil Stop,4100 Sepluvida Boulevard,Torrance,90505,UsedOil,(310) 373-6399
0,Maita Chevrolet,9650 Auto Center Drive,Elk Grove,95757,UsedOil,(916) 647-8029
0,Infiniti of Ontario,2192 Inland Empire Boulevard,Ontario,91764,UsedOil,(909) 625-8990
0,Anderson Honda,1766 Embarcadero Road,Palo Alto,94303,UsedOil,(650) 843-6041
0,Theodore Robins Ford,2060 Harbor Boulevard,Costa Mesa,92627,UsedOil,(714) 206-6893
0,O’Reilly Auto Parts #5976,4820 La Sierra Avenue,Riverside,92505,UsedOil,(417) 868-4215
0,BERKELEY HONDA AUTO CENTER,2777 Shattuck Avenue,Berkeley,94705,UsedOil,(510) 295-1400
0,AutoZone #5049,8516 Pearlblossom Highway,Littlerock,93543,UsedOil,(661) 839-0142
0,Diamond Chevrolet of San Bernardino,909 W 21st Street,San Bernardino,92405,UsedOil,(909) 883-8833
0,Claremont Toyota,601 Auto Center Drive,Claremont,91711,UsedOil,(562) 704-4000
0,Hello Mazda,24111 Creekside Road,Santa Clarita,91355,UsedOil,(855) 955-7915
0,Stevens Creek Cadillac,4355 Stevens Creek Boulevard,Santa Clara,95051,UsedOil,(510) 449-6427
0,Stevens Creek Chevrolet,3640 Stevens Creek Boulevard,San Jose,95117,UsedOil,(510) 449-6427
0,DCH Toyota of Torrance,2955 Pacific Coast Highway,Torrance,90505,UsedOil,(424) 271-2340
0,Fontana Mazda,16800 South Highland Avenue,Fontana,92336,UsedOil,(562) 704-4000
0,Selma Kia,2775 Auto Mall Drive,Selma,63662,UsedOil,(559) 896-5000
0,Liberty Chevrolet,2755 Auto Mall Drive,Selma,93662,UsedOil,(559) 896-5000
0,Elk Grove Kia,8480 Laguna Grove Drive,Elk GRove,95757,UsedOil,(916) 753-1000
0,Visalia Kia,825 South Ben Madox Way,Visalia,93292,UsedOil,(559) 733-3100
0,Selma Chrysler Dodge Jeep Ram,2725 Auto Mall Drive,Selma,93662,UsedOil,(559) 896-5000
0,Quick Lane Tire & Auto Center,79015 Avenue 40,Indio,92203,UsedOil,(760) 772-8000
0,Acura of Concord,1340 Concord Avenue,Concord,94520,UsedOil,(925) 674-1900
0,Tracy Chrysler Dodge Jeep Ram,3460 Naglee Road,Tracy,95304,UsedOil,(562) 704-4000
0,Fremont Chevrolet,5850 Cushing Parkway,Fremont,94538,UsedOil,(510) 449-6427
0,Fremont Buick GMC Cadillac,5939 Automall Parkway,Fremont,94538,UsedOil,(510) 449-6427
0,Concord Nissan,1290 Concord Avenue,Concord,94520,UsedOil,(510) 676-4400
0,Winn Kia of Fremont,5633 John Muir Drive,Newark,94560,UsedOil,(510) 344-2013
0,Spreen Honda Corona,1080 Pomona Road,Corona,92882,UsedOil,(909) 799-7070
0,Winn Volkswagen,39695 Balentine Drive,Newark,94560,UsedOil,(510) 668-8032
0,Winn Hyundai of Santa Maria,800 West Main Street,Santa Maria,93458,UsedOil,(805) 349-8500
0,Winn Volkswagen Woodland Hills,21141 Ventura Boulevard,Woodland Hills,91364,UsedOil,(818) 456-0681
0,Jaguar Land Rover Carlsbad,5334 Paseo Del Norte,Carlsbad,92008,UsedOil,(760) 494-5600
0,Hoehn Buick GMC Cadillac,5550 Paseo Del Norte,Carlsbad,92008,UsedOil,(760) 494-5635
0,ProFleet Truck Lube,15453 North Thornton Road,Lodi,95242,UsedOil,(209) 333-8383
0,ProFleet Truck Lube,24511 North Highway 99,Acampo,95220,UsedOil,(209) 333-8383
0,ProFleet Truck Lube,9050 Elkmont Way,Elk Grove,95624,UsedOil,(209) 333-8383
0,Jiffy Lube #2968,16701 Main Street,Hesperia,92345,UsedOil,(626) 926-1963
0,Jiffy Lube #2969,17177 Bear Valley Road,Hesperia,92345,UsedOil,(626) 926-1963
0,Jiffy Lube #2970,18737 US Highway 18,Apple Valley,92307,UsedOil,(626) 926-1963
0,Jiffy Lube #2981,15180 Bear Valley Road,Victorville,92392,UsedOil,(626) 926-1963
0,Jiffy Lube #3277,20754 Bear Valley Road,Apple Valley,92308,UsedOil,(626) 926-1963
0,AutoZone #6084,18671 Bear Valley,Hesperia,92345,UsedOil,(760) 998-0003
0,Dublin Buick GMC,4400 John Monego Court,Dublin,94568,UsedOil,(925) 609-4939
0,Woodland Motors,530 Quality Circle,Woodland,95776,UsedOil,(530) 662-3255
0,AutoZone #6897,10336 Trinity Parkway,Stockton,95219,UsedOil,(209) 616-6145
0,AutoZone #5968,2045 Springs Street,Vallejo,94591,UsedOil,(707) 917-4722
0,Kearny Mesa Chevrolet,7978 Balboa Avenue,San Diego,92111,UsedOil,(858) 300-3110
0,O'Reilly Auto Parts #5983,5500 Lake Isabella Boulevard,Lake Isabella,93240,UsedOil,(760) 417-5050
0,O'Reilly Auto Parts #6012,30505 Avenida De Las Flores Ste B,Rancho Santa Margaritea,92688,UsedOil,(949) 267-0164
0,O'Reilly Auto Parts #6023,1745 East Mineral King Avenue,Visalia,93292,UsedOil,(559) 571-2888
0,O'Reilly Auto Parts #6025,315 North J Street,Tulare,93274,UsedOil,(417) 868-4215
0,O'Reilly Auto Parts #6033,1837 South La Cienega Boulevard Ste C,Los Angeles,90035,UsedOil,(424) 345-9922
0,Shottenkirk Desert Lexus,67855 East Palm Canyon Drive,Cathedral City,92234,UsedOil,(760) 321-5750
0,D-1 Auto Body,1800 W Washington Boulevard,Los Angeles,90007,UsedOil,(213) 820-3498
0,BMW of Fremont,5720 Cushing Parkway,Fremont,94538,UsedOil,(510) 224-4820
0,Keyes Hyundai of Van Nuys,5746 Van Nuys Boulevard,Van Nuys,91401,UsedOil,(747) 233-7901
0,Audi Van Nuys,5239 Van Nuys Boulevard,Sherman Oaks,91401,UsedOil,(747) 233-7601
0,Keyes Toyota,5855 Van Nuys Boulevard,Van Nuys,91401,UsedOil,(747) 233-7211
0,Keyes European,5400 Van Nuys Boulevard,Van Nuys,91401,UsedOil,(747) 233-7461
0,AutoZone #5681,55 Maclay Avenue N,San Fernando,91340,UsedOil,(818) 361-5668
0,Keyes Lexus,5905 Van Nuys Boulevard,Van Nuys,91401,UsedOil,(818) 538-2990
0,AutoZone #4369,1980 E Highland Avenue,San Bernardino,92404,UsedOil,(909) 804-3070
0,Lexus of Valencia,24033 Creekside Road,Valencia,91354,UsedOil,(661) 705-6251
0,Keyes Mission Hills Hyundai,10240 Sepulveda Boulevard,Mission Hills,91345,UsedOil,(818) 924-4654
0,Allen Tire 1694,2401 North Tustin Avenue,Santa Ana,92705,UsedOil,(585) 784-3378
0,Allen Tire 1695,17151 East Imperial Highway,Yorba Linda,92886,UsedOil,(585) 784-3378
0,Allen Tire 1696,2978 Yorba Linda Boulevard,Fullerton,92831,UsedOil,(585) 784-3378
0,Allen Tire 1697,10976 Hole Avenue,Riverside,92505,UsedOil,(585) 784-3378
0,Allen Tire 1699,1772 West Florida Avenue,Hemet,92545,UsedOil,(585) 784-3378
0,Allen Tire 1701,3675 Central Avenue,Riverside,92506,UsedOil,(585) 784-3378
0,Allen Tire 1702,1110 West First Street,Santa Ana,92703,UsedOil,(585) 784-3378
0,Allen Tire 1704,950 North Harbor Boulevard,Anaheim,92805,UsedOil,(585) 784-3378
0,Allen Tire 1705,12238 South Woodruff Avenue,Downey,90241,UsedOil,(585) 784-3378
0,Allen Tire 1706,675 South Palm Canyon Drive,Palm Springs,92264,UsedOil,(585) 784-3378
0,Allen Tire 1707,20345 Hawthorne Boulevard,Torrance,90503,UsedOil,(585) 784-3378
0,Allen Tire 1708,10960 Talbert Avenue,Fountain Valley,92708,UsedOil,(585) 784-3378
0,Oil Changers #819,2634 E Alessandro Boulevard,Riverside,92508,UsedOil,(925) 734-5816
0,Oil Changers #820,3417 Arlington Avenue,Riverside,92506,UsedOil,(925) 734-5816
0,O'Reilly Auto Parts #5997,1165 B Arnold Drive,Martinez,94553,UsedOil,(417) 427-1121
0,Envision Toyota of Norwalk,11404 Imperial Highway,Norwalk,90650,UsedOil,(909) 697-7145
0,O'Reilly Auto Parts #5975,1742 Dairy Avenue,Corcoran,93212,UsedOil,(417) 427-1121
0,Jaguar Land Rover Mission Viejo,28701 Marguerite Parkway,Mission Viejo,92692,UsedOil,(949) 392-7261
0,Oil Changers #821,3037 Sisk Road,Modesto,95350,UsedOil,(925) 734-5816
0,Oil Changers #824,582 E Main Street,Grass Valley,95945,UsedOil,(925) 735-5816
0,Chula Vista Honda,508 Auto Park Drive,Chula Vista,91911,UsedOil,(760) 335-3387
0,Huntington Beach Hyundai,16751 Beach Boulevard,Huntington Beach,92647,UsedOil,(714) 417-7685
0,Norm Reeves Hyundai Superstore Cerritos,10901 E 183rd Street,Cerritos,90703,UsedOil,(562) 392-8444
0,Lexus of Santa Barbara,350 Hitchcock Way,Santa Barbara,93105,UsedOil,(805) 682-2000
0,Chino Hills Ford,4480 Chino Hills Parkway,Chino Hills,91710,UsedOil,(714) 417-7685
0,Accurate Automotive,1208 W 9th Street Unit B,Upland,91786,UsedOil,(909) 621-6845
0,Valvoline Instant Oil Change IH0001,2435 Main Street,Oakley,94561,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0002,2749 Hillcrest Avenue,Antioch,94531,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0003,908 Diablo Avenue,Novato,94947,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0004,1799 19th Avenue,San Francisco,94122,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0005,1524 Second Street,San Rafael,94901,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0006,690 Mendocino Avenue,Santa Rosa,95401,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0007,1760 Cavitt Drive,Folsom,95630,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0008,1409 Main Street,Watsonville,95076,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0009,2879 South Rodeo Gulch Road,Soquel,95073,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0010,1042 North Davis Road,Salinas,93907,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0011,300 7th Street,San Francisco,94103,UsedOil,(619) 780-5582
0,Oil Changers #826,2014 Lyndell Terrace,Davis,95616,UsedOil,(925) 734-5816
0,Valvoline Instant Oil Change IH0015,2225 West Cleveland Avenue,Madera,93637,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0016,5424 West Cypress Ave,Visalia,93277,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0018,5200 Squire Wells Way,Riverbank,95367,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0019,6231 North Blackstone Avenue,Fresno,93710,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0020,120 Mchenry Avenue,Modesto,95354,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0021,549 East Pacheco Boulevard,Los Banos,93635,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0022,2222 East Main Street,Visalia,93292,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0023,1613 West Cameron Avenue,Visalia,93277,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0137,1407 Columbus Street,Bakersfield,93305,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0138,2821 North Chester Avenue,Bakersfield,93308,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0139,1556 East H Street,Chula Vista,91913,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0140,899 East H Street,Chula Vista,91910,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0141,610 N 2nd Street ,El Cajon,92021,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0142,2926 Jamacha Road,El Cajon,92019,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0143,127 S El Camino Real,Encinitas,92024,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0145,649 N Broadway,Escondido,92025,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0146,3615  W.  Florida Avenue,Hemet,92545,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0147,1405 N Sepulveda Boulevard,Manhattan Beach,90266,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0148,483 Sweetwater Road,Spring Valley,91977,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0149,29519 South Western Avenue,Rancho Palos Verdes,90275,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0150,8675 Navajo Road,San Diego,92119,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0151,2002 Garnet Avenue,San Diego,92109,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0152,8336 Mira Mesa Boulevard,San Diego,92126,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0154,9470 Mira Mesa Boulevard,San Diego,92126,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0156,6417 Mission Gorge Road,San Diego,92120,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0159,2378 E Thousand Oaks Boulevard,Thousand Oaks,91362,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0168,1942 S Coast Highway,Oceanside,92054,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0169,5249 El Cajon Boulevard,San Diego,92115,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0170,29947 Antelope Road,Menifee,92584,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0171,3603 Rosemead Boulevard,Rosemead,91770,UsedOil,(619) 780-5582
0,Valvoline Instant Oil Change IH0172,3524 West Ball Road,Anaheim,92804,UsedOil,(619) 780-5582
0,Mountain View Tire and Auto Service,5233 Clark Avenue,Lakewood,90712,UsedOil,(585) 784-3378
0,Mountain View Tire and Auto Service,79265 Highway 111,La Quinta,92253,UsedOil,(585) 784-3378
0,Mountain View Tire and Auto Service,27584 Clinton Keith Road,Murrieta,92562,UsedOil,(585) 784-3378
0,Mountain View Tire and Auto Service,41590 Date Street,Murrieta,92562,UsedOil,(585) 784-3378
0,Mountain View Tire and Auto Service,23440 Lyons Avenue,Newhall,91321,UsedOil,(585) 784-3378
0,Mountain View Tire and Auto Service,2935 Hamner Avenue,Norco,92860,UsedOil,(585) 784-3378
0,Mountain View Tire and Auto Service,2341 E Vinyard Avenue,Oxnard,93036,UsedOil,(585) 784-3378
0,Mountain View Tire and Auto Service,44420 Town Center Way,Palm Desert,92260,UsedOil,(585) 784-3378
0,Mountain View Tire and Auto Service,34700 Monterey Avenue,Palm Desert,92211,UsedOil,(585) 784-3378
